cost_id;employee_id;month;salary_cost;benefits_cost;operational_cost
18709;1851;1/01/2024;5516.15;1930.65;293.38
18710;1851;1/02/2024;5589.03;1956.16;307.33
18711;1851;1/03/2024;5575.29;1951.35;273.55
18712;1851;1/04/2024;5559.77;1945.92;295.35
18713;1851;1/05/2024;5454.47;1909.06;293.82
18714;1851;1/06/2024;5514.89;1930.21;324.62
18715;1851;1/07/2024;5390.52;1886.68;313.25
18716;1851;1/08/2024;5627.71;1969.7;324.92
18717;1851;1/09/2024;5501.63;1925.57;286.35
18718;1851;1/10/2024;5455.53;1909.44;283.05
18719;1851;1/11/2024;5427.86;1899.75;324.42
18720;1851;1/12/2024;5379.22;1882.73;324.33
18721;1852;1/01/2024;3052.0;763.0;484.98
18722;1852;1/02/2024;3073.36;768.34;453.4
18723;1852;1/03/2024;3105.17;776.29;441.35
18724;1852;1/04/2024;3052.13;763.03;410.26
18725;1852;1/05/2024;3169.55;792.39;417.94
18726;1852;1/06/2024;3193.82;798.46;413.69
18727;1852;1/07/2024;3103.19;775.8;467.69
18728;1852;1/08/2024;3175.9;793.98;433.35
18729;1852;1/09/2024;3140.46;785.12;447.55
18730;1852;1/10/2024;3170.05;792.51;485.15
18731;1852;1/11/2024;3110.21;777.55;435.36
18732;1852;1/12/2024;3113.74;778.43;426.09
18733;1853;1/01/2024;4941.22;988.24;376.94
18734;1853;1/02/2024;4994.85;998.97;374.36
18735;1853;1/03/2024;4896.51;979.3;363.73
18736;1853;1/04/2024;4845.72;969.14;366.29
18737;1853;1/05/2024;4942.7;988.54;434.54
18738;1853;1/06/2024;4887.29;977.46;373.28
18739;1854;1/01/2024;5207.09;1301.77;706.05
18740;1854;1/02/2024;5297.22;1324.31;628.22
18741;1854;1/03/2024;5273.4;1318.35;610.02
18742;1854;1/04/2024;5245.49;1311.37;706.21
18743;1854;1/05/2024;5183.64;1295.91;679.59
18744;1854;1/06/2024;5149.17;1287.29;648.2
18745;1854;1/07/2024;5243.3;1310.83;700.27
18746;1854;1/08/2024;5308.68;1327.17;671.8
18747;1854;1/09/2024;5279.47;1319.87;709.2
18748;1854;1/10/2024;5378.02;1344.51;684.19
18749;1854;1/11/2024;5275.84;1318.96;600.35
18750;1854;1/12/2024;5157.24;1289.31;611.86
18751;1855;1/01/2024;7524.93;2633.73;543.43
18752;1855;1/02/2024;7516.66;2630.83;470.79
18753;1855;1/03/2024;7544.11;2640.44;542.38
18754;1855;1/04/2024;7521.99;2632.7;471.04
18755;1855;1/05/2024;7647.36;2676.58;454.42
18756;1855;1/06/2024;7568.47;2648.96;502.43
18757;1855;1/07/2024;7470.83;2614.79;515.3
18758;1855;1/08/2024;7698.88;2694.61;476.39
18759;1855;1/09/2024;7668.85;2684.1;510.95
18760;1855;1/10/2024;7668.32;2683.91;490.98
18761;1855;1/11/2024;7565.51;2647.93;460.96
18762;1855;1/12/2024;7815.26;2735.34;466.93
18763;1856;1/04/2024;3474.71;868.68;389.31
18764;1856;1/05/2024;3458.81;864.7;370.38
18765;1856;1/06/2024;3451.04;862.76;375.71
18766;1856;1/07/2024;3451.46;862.87;397.51
18767;1856;1/08/2024;3373.55;843.39;431.04
18768;1856;1/09/2024;3401.85;850.46;390.47
18769;1856;1/10/2024;3477.66;869.41;409.01
18770;1856;1/11/2024;3478.18;869.54;362.78
18771;1856;1/12/2024;3431.9;857.98;390.4
18772;1857;1/01/2024;5348.82;1872.09;535.73
18773;1857;1/02/2024;5269.97;1844.49;514.85
18774;1857;1/03/2024;5354.68;1874.14;476.35
18775;1857;1/04/2024;5119.26;1791.74;524.82
18776;1857;1/05/2024;5294.83;1853.19;476.52
18777;1857;1/06/2024;5225.05;1828.77;536.69
18778;1857;1/07/2024;5141.22;1799.43;516.02
18779;1857;1/08/2024;5217.02;1825.96;537.87
18780;1857;1/09/2024;5183.66;1814.28;470.56
18781;1857;1/10/2024;5205.36;1821.88;532.7
18782;1857;1/11/2024;5141.59;1799.56;544.93
18783;1857;1/12/2024;5310.42;1858.65;548.04
18784;1858;1/01/2024;6178.48;2162.47;685.31
18785;1858;1/02/2024;6274.39;2196.04;690.1
18786;1858;1/03/2024;5977.91;2092.27;654.85
18787;1858;1/04/2024;6248.49;2186.97;631.45
18788;1858;1/05/2024;6001.33;2100.47;661.07
18789;1858;1/06/2024;5984.54;2094.59;637.6
18790;1858;1/07/2024;6204.45;2171.56;680.17
18791;1858;1/08/2024;6028.62;2110.02;609.2
18792;1858;1/09/2024;6098.22;2134.38;663.68
18793;1858;1/10/2024;6206.82;2172.39;595.0
18794;1858;1/11/2024;6124.78;2143.67;628.78
18795;1858;1/12/2024;6029.76;2110.42;663.36
18796;1859;1/01/2024;2936.33;587.27;423.72
18797;1859;1/02/2024;2955.02;591.0;392.43
18798;1859;1/03/2024;2912.47;582.49;371.17
18799;1859;1/04/2024;2891.19;578.24;430.43
18800;1859;1/05/2024;2958.71;591.74;433.92
18801;1859;1/06/2024;2905.97;581.19;380.58
18802;1859;1/07/2024;2950.66;590.13;386.43
18803;1859;1/08/2024;2995.92;599.18;437.33
18804;1859;1/09/2024;2926.98;585.4;399.2
18805;1859;1/10/2024;2924.66;584.93;398.77
18806;1859;1/11/2024;2893.25;578.65;380.67
18807;1859;1/12/2024;3003.63;600.73;389.12
18808;1860;1/01/2024;9804.87;3921.95;328.61
18809;1860;1/02/2024;9832.88;3933.15;296.16
18810;1860;1/03/2024;9418.69;3767.48;305.12
18811;1860;1/04/2024;9515.8;3806.32;329.82
18812;1860;1/05/2024;9547.66;3819.06;300.83
18813;1860;1/06/2024;9763.96;3905.58;318.16
18814;1860;1/07/2024;9638.55;3855.42;283.09
18815;1860;1/08/2024;9820.25;3928.1;276.74
18816;1860;1/09/2024;9812.04;3924.82;304.58
18817;1860;1/10/2024;9821.02;3928.41;294.88
18818;1860;1/11/2024;9606.81;3842.72;308.67
18819;1860;1/12/2024;9423.27;3769.31;326.67
18820;1861;1/01/2024;6914.66;2420.13;290.15
18821;1861;1/02/2024;6804.42;2381.55;272.97
18822;1861;1/03/2024;7067.83;2473.74;299.07
18823;1861;1/04/2024;6913.06;2419.57;306.95
18824;1861;1/05/2024;7026.4;2459.24;309.54
18825;1861;1/06/2024;6792.27;2377.29;298.22
18826;1861;1/07/2024;6788.8;2376.08;279.32
18827;1861;1/08/2024;6799.16;2379.71;323.69
18828;1861;1/09/2024;6943.53;2430.24;275.22
18829;1861;1/10/2024;6835.99;2392.6;276.69
18830;1861;1/11/2024;7065.38;2472.88;287.32
18831;1861;1/12/2024;7072.14;2475.25;299.93
18832;1862;1/01/2024;5322.11;1330.53;307.85
18833;1862;1/02/2024;5350.19;1337.55;329.36
18834;1862;1/03/2024;5354.98;1338.74;307.33
18835;1862;1/04/2024;5399.99;1350.0;289.66
18836;1862;1/05/2024;5211.08;1302.77;319.39
18837;1862;1/06/2024;5365.01;1341.25;277.56
18838;1862;1/07/2024;5234.44;1308.61;313.73
18839;1862;1/08/2024;5234.49;1308.62;293.71
18840;1862;1/09/2024;5320.88;1330.22;327.96
18841;1862;1/10/2024;5225.97;1306.49;315.12
18842;1862;1/11/2024;5177.31;1294.33;298.28
18843;1862;1/12/2024;5379.99;1345.0;300.9
18844;1863;1/08/2024;8216.13;2875.65;387.65
18845;1863;1/09/2024;8169.51;2859.33;410.45
18846;1863;1/10/2024;8236.46;2882.76;433.61
18847;1863;1/11/2024;8235.53;2882.44;362.04
18848;1863;1/12/2024;8290.25;2901.59;425.51
18849;1864;1/01/2024;2594.33;518.87;470.14
18850;1864;1/02/2024;2559.35;511.87;461.25
18851;1864;1/03/2024;2555.27;511.05;470.09
18852;1864;1/04/2024;2581.87;516.37;494.57
18853;1864;1/05/2024;2625.7;525.14;434.64
18854;1864;1/06/2024;2541.86;508.37;448.55
18855;1864;1/07/2024;2603.1;520.62;417.25
18856;1864;1/08/2024;2588.44;517.69;476.75
18857;1864;1/09/2024;2614.33;522.87;468.98
18858;1864;1/10/2024;2587.9;517.58;421.68
18859;1864;1/11/2024;2544.52;508.9;477.04
18860;1864;1/12/2024;2653.91;530.78;426.43
18861;1865;1/01/2024;8762.61;3505.04;391.39
18862;1865;1/02/2024;8800.43;3520.17;375.01
18863;1865;1/03/2024;8804.15;3521.66;405.34
18864;1865;1/04/2024;8818.71;3527.48;380.29
18865;1865;1/05/2024;8469.96;3387.98;416.37
18866;1865;1/06/2024;8598.12;3439.25;425.19
18867;1865;1/07/2024;8853.58;3541.43;422.51
18868;1865;1/08/2024;8609.93;3443.97;403.73
18869;1865;1/09/2024;8503.03;3401.21;436.73
18870;1865;1/10/2024;8786.73;3514.69;422.66
18871;1865;1/11/2024;8806.3;3522.52;377.98
18872;1865;1/12/2024;8678.29;3471.32;394.09
18873;1866;1/01/2024;10899.11;4359.64;436.03
18874;1866;1/02/2024;10834.72;4333.89;385.9
18875;1866;1/03/2024;10474.59;4189.84;406.0
18876;1866;1/04/2024;10605.16;4242.06;384.39
18877;1866;1/05/2024;10904.56;4361.82;365.26
18878;1866;1/06/2024;10756.36;4302.54;400.96
18879;1866;1/07/2024;10508.14;4203.26;431.72
18880;1866;1/08/2024;10744.78;4297.91;396.28
18881;1866;1/09/2024;10498.12;4199.25;405.87
18882;1866;1/10/2024;10704.78;4281.91;366.98
18883;1866;1/11/2024;10535.13;4214.05;391.97
18884;1866;1/12/2024;10886.96;4354.78;428.83
18885;1867;1/01/2024;4557.42;911.48;295.96
18886;1867;1/02/2024;4503.68;900.74;321.46
18887;1867;1/03/2024;4424.93;884.99;324.34
18888;1867;1/04/2024;4363.49;872.7;292.69
18889;1867;1/05/2024;4545.21;909.04;322.21
18890;1867;1/06/2024;4493.41;898.68;291.64
18891;1867;1/07/2024;4487.03;897.41;326.34
18892;1867;1/08/2024;4478.25;895.65;326.49
18893;1867;1/09/2024;4481.9;896.38;329.89
18894;1867;1/10/2024;4440.96;888.19;296.57
18895;1867;1/11/2024;4363.07;872.61;281.03
18896;1867;1/12/2024;4393.22;878.64;286.48
18897;1868;1/01/2024;8663.66;3465.46;423.44
18898;1868;1/02/2024;8509.33;3403.73;368.33
18899;1868;1/03/2024;8484.52;3393.81;396.02
18900;1868;1/04/2024;8363.04;3345.22;381.51
18901;1868;1/05/2024;8739.65;3495.86;380.16
18902;1868;1/06/2024;8427.26;3370.9;408.57
18903;1868;1/07/2024;8724.37;3489.75;372.43
18904;1868;1/08/2024;8445.37;3378.15;399.8
18905;1868;1/09/2024;8561.33;3424.53;381.73
18906;1868;1/10/2024;8745.32;3498.13;371.83
18907;1868;1/11/2024;8423.01;3369.2;428.63
18908;1868;1/12/2024;8651.07;3460.43;370.5
18909;1869;1/01/2024;4198.63;839.73;688.21
18910;1869;1/02/2024;4205.07;841.01;609.93
18911;1869;1/03/2024;4137.56;827.51;671.86
18912;1869;1/04/2024;4211.75;842.35;673.72
18913;1869;1/05/2024;4037.8;807.56;615.23
18914;1869;1/06/2024;4123.27;824.65;598.51
18915;1869;1/07/2024;4099.18;819.84;589.06
18916;1869;1/08/2024;4068.33;813.67;705.65
18917;1869;1/09/2024;4143.16;828.63;679.74
18918;1869;1/10/2024;4099.24;819.85;650.8
18919;1869;1/11/2024;4074.32;814.86;606.88
18920;1869;1/12/2024;4052.79;810.56;623.79
18921;1870;1/01/2024;3102.08;620.42;412.88
18922;1870;1/02/2024;2990.65;598.13;463.52
18923;1870;1/03/2024;3068.26;613.65;493.62
18924;1870;1/04/2024;3064.81;612.96;494.66
18925;1870;1/05/2024;2967.69;593.54;444.55
18926;1870;1/06/2024;2969.56;593.91;465.63
18927;1870;1/07/2024;3053.31;610.66;410.81
18928;1870;1/08/2024;3108.72;621.74;425.72
18929;1870;1/09/2024;3079.51;615.9;473.37
18930;1870;1/10/2024;2997.23;599.45;461.54
18931;1870;1/11/2024;3063.69;612.74;483.45
18932;1870;1/12/2024;3088.41;617.68;424.01
18933;1871;1/01/2024;4898.56;979.71;490.05
18934;1871;1/02/2024;4785.41;957.08;432.24
18935;1871;1/03/2024;4862.49;972.5;441.92
18936;1871;1/04/2024;4883.48;976.7;417.67
18937;1871;1/05/2024;4908.32;981.66;407.93
18938;1871;1/06/2024;4968.6;993.72;416.97
18939;1871;1/07/2024;4974.3;994.86;458.27
18940;1871;1/08/2024;4920.85;984.17;435.69
18941;1871;1/09/2024;4878.54;975.71;408.74
18942;1871;1/10/2024;4970.1;994.02;488.81
18943;1871;1/11/2024;4829.04;965.81;415.66
18944;1871;1/12/2024;4879.9;975.98;456.56
18945;1872;1/01/2024;5660.56;1415.14;303.85
18946;1872;1/02/2024;5817.0;1454.25;328.31
18947;1872;1/03/2024;5754.59;1438.65;280.56
18948;1872;1/04/2024;5902.34;1475.59;305.82
18949;1872;1/05/2024;5688.0;1422.0;325.22
18950;1872;1/06/2024;5724.43;1431.11;313.78
18951;1872;1/07/2024;5729.16;1432.29;282.02
18952;1872;1/08/2024;5896.37;1474.09;327.98
18953;1872;1/09/2024;5663.72;1415.93;283.38
18954;1872;1/10/2024;5765.72;1441.43;287.45
18955;1872;1/11/2024;5742.76;1435.69;295.86
18956;1872;1/12/2024;5755.2;1438.8;270.65
18957;1873;1/01/2024;8290.97;3316.39;466.38
18958;1873;1/02/2024;8398.69;3359.48;465.14
18959;1873;1/03/2024;8486.6;3394.64;426.32
18960;1873;1/04/2024;8392.63;3357.05;416.43
18961;1873;1/05/2024;8489.31;3395.72;448.55
18962;1873;1/06/2024;8370.88;3348.35;472.76
18963;1873;1/07/2024;8553.55;3421.42;491.69
18964;1874;1/01/2024;10898.42;4359.37;495.34
18965;1874;1/02/2024;11093.84;4437.54;526.59
18966;1874;1/03/2024;10969.25;4387.7;450.04
18967;1874;1/04/2024;11181.38;4472.55;512.18
18968;1874;1/05/2024;11051.08;4420.43;548.73
18969;1874;1/06/2024;11037.37;4414.95;548.6
18970;1874;1/07/2024;11273.19;4509.28;477.29
18971;1874;1/08/2024;11108.15;4443.26;466.97
18972;1874;1/09/2024;10910.16;4364.06;511.59
18973;1874;1/10/2024;11341.36;4536.54;514.49
18974;1874;1/11/2024;11292.38;4516.95;505.2
18975;1875;1/01/2024;6558.41;1639.6;681.64
18976;1875;1/02/2024;6716.63;1679.16;635.07
18977;1875;1/03/2024;6494.83;1623.71;710.39
18978;1875;1/04/2024;6415.16;1603.79;686.29
18979;1875;1/05/2024;6448.77;1612.19;691.69
18980;1875;1/06/2024;6619.22;1654.81;629.79
18981;1875;1/07/2024;6697.34;1674.34;643.9
18982;1875;1/08/2024;6520.02;1630.01;688.9
18983;1875;1/09/2024;6495.69;1623.92;693.93
18984;1875;1/10/2024;6552.59;1638.15;623.34
18985;1875;1/11/2024;6487.02;1621.76;694.94
18986;1875;1/12/2024;6705.7;1676.42;620.34
18987;1876;1/01/2024;8325.85;3330.34;416.31
18988;1876;1/02/2024;8124.78;3249.91;435.27
18989;1876;1/03/2024;8111.39;3244.56;442.63
18990;1876;1/04/2024;8210.31;3284.12;410.17
18991;1876;1/05/2024;8090.47;3236.19;428.22
18992;1876;1/06/2024;8115.49;3246.2;464.41
18993;1876;1/07/2024;7995.94;3198.38;436.74
18994;1876;1/08/2024;8050.76;3220.3;465.95
18995;1876;1/09/2024;7993.67;3197.47;450.85
18996;1876;1/10/2024;8233.64;3293.46;419.44
18997;1876;1/11/2024;8278.14;3311.26;421.74
18998;1876;1/12/2024;8017.93;3207.17;423.91
18999;1877;1/01/2024;4164.02;832.8;648.2
19000;1877;1/02/2024;4007.19;801.44;691.99
19001;1877;1/03/2024;4025.89;805.18;706.35
19002;1877;1/04/2024;4071.82;814.36;673.81
19003;1877;1/05/2024;4037.23;807.45;660.26
19004;1877;1/06/2024;4139.7;827.94;645.22
19005;1877;1/07/2024;4120.24;824.05;638.21
19006;1877;1/08/2024;4067.06;813.41;651.54
19007;1877;1/09/2024;4042.7;808.54;689.11
19008;1877;1/10/2024;4079.86;815.97;603.43
19009;1877;1/11/2024;4107.58;821.52;675.69
19010;1877;1/12/2024;4018.02;803.6;648.41
19011;1878;1/01/2024;6634.88;2322.21;607.96
19012;1878;1/02/2024;6660.19;2331.07;594.99
19013;1878;1/03/2024;6764.6;2367.61;710.46
19014;1878;1/04/2024;6640.27;2324.09;696.96
19015;1878;1/05/2024;6815.25;2385.34;629.52
19016;1878;1/06/2024;6746.38;2361.23;630.12
19017;1878;1/07/2024;6560.09;2296.03;620.01
19018;1878;1/08/2024;6617.77;2316.22;591.2
19019;1878;1/09/2024;6715.92;2350.57;652.78
19020;1878;1/10/2024;6607.02;2312.46;686.2
19021;1878;1/11/2024;6537.95;2288.28;619.28
19022;1878;1/12/2024;6632.25;2321.29;686.63
19023;1879;1/01/2024;2675.89;535.18;645.02
19024;1879;1/02/2024;2619.75;523.95;628.36
19025;1879;1/03/2024;2691.91;538.38;620.97
19026;1879;1/04/2024;2659.04;531.81;611.57
19027;1879;1/05/2024;2710.26;542.05;665.11
19028;1879;1/06/2024;2720.81;544.16;596.07
19029;1879;1/07/2024;2718.79;543.76;676.63
19030;1879;1/08/2024;2634.72;526.94;703.39
19031;1879;1/09/2024;2647.04;529.41;625.3
19032;1879;1/10/2024;2715.62;543.12;698.65
19033;1879;1/11/2024;2676.7;535.34;645.14
19034;1879;1/12/2024;2651.44;530.29;625.47
19035;1880;1/01/2024;2935.63;587.13;291.64
19036;1880;1/02/2024;2836.76;567.35;288.55
19037;1880;1/03/2024;2934.85;586.97;292.2
19038;1880;1/04/2024;2905.73;581.15;311.51
19039;1880;1/05/2024;2890.31;578.06;297.91
19040;1880;1/06/2024;2932.0;586.4;271.18
19041;1880;1/07/2024;2851.97;570.39;325.25
19042;1880;1/08/2024;2860.94;572.19;326.04
19043;1880;1/09/2024;2913.62;582.72;283.89
19044;1880;1/10/2024;2937.17;587.43;317.36
19045;1880;1/11/2024;2893.49;578.7;296.49
19046;1880;1/12/2024;2915.34;583.07;299.31
19047;1881;1/11/2024;2725.25;545.05;508.28
19048;1881;1/12/2024;2691.66;538.33;515.56
19049;1882;1/01/2024;6237.95;1559.49;413.86
19050;1882;1/02/2024;6202.95;1550.74;407.08
19051;1882;1/03/2024;5996.32;1499.08;477.0
19052;1882;1/04/2024;6014.18;1503.55;490.56
19053;1882;1/05/2024;6068.68;1517.17;437.63
19054;1882;1/06/2024;5957.55;1489.39;415.65
19055;1882;1/07/2024;6169.47;1542.37;449.91
19056;1882;1/08/2024;6100.6;1525.15;455.72
19057;1882;1/09/2024;5987.09;1496.77;457.88
19058;1882;1/10/2024;6194.49;1548.62;412.92
19059;1882;1/11/2024;6157.2;1539.3;460.64
19060;1882;1/12/2024;5946.21;1486.55;457.66
19061;1883;1/01/2024;8632.0;3452.8;418.89
19062;1883;1/02/2024;8737.27;3494.91;380.54
19063;1883;1/03/2024;8899.95;3559.98;427.67
19064;1883;1/04/2024;8681.36;3472.54;405.78
19065;1883;1/05/2024;8914.81;3565.92;439.94
19066;1883;1/06/2024;8745.24;3498.1;379.25
19067;1883;1/07/2024;8825.14;3530.06;415.54
19068;1883;1/08/2024;8616.14;3446.46;409.06
19069;1883;1/09/2024;9005.66;3602.26;387.59
19070;1883;1/10/2024;8912.16;3564.86;383.44
19071;1883;1/11/2024;8769.27;3507.71;403.53
19072;1883;1/12/2024;8728.36;3491.34;425.98
19073;1884;1/11/2024;8082.24;3232.9;544.35
19074;1884;1/12/2024;8313.19;3325.28;535.09
19075;1885;1/01/2024;7410.19;2593.57;538.43
19076;1885;1/02/2024;7401.11;2590.39;484.26
19077;1885;1/03/2024;7294.15;2552.95;454.2
19078;1885;1/04/2024;7345.58;2570.95;506.15
19079;1885;1/05/2024;7374.16;2580.96;505.92
19080;1885;1/06/2024;7194.29;2518.0;470.85
19081;1885;1/07/2024;7130.26;2495.59;529.46
19082;1885;1/08/2024;7234.43;2532.05;527.1
19083;1885;1/09/2024;7179.86;2512.95;535.77
19084;1885;1/10/2024;7182.85;2514.0;508.17
19085;1885;1/11/2024;7160.57;2506.2;513.88
19086;1885;1/12/2024;7292.43;2552.35;537.44
19087;1886;1/01/2024;4273.49;1068.37;546.52
19088;1886;1/02/2024;4221.5;1055.38;523.93
19089;1886;1/03/2024;4209.51;1052.38;469.45
19090;1886;1/04/2024;4138.63;1034.66;518.73
19091;1886;1/05/2024;4128.02;1032.01;525.09
19092;1886;1/06/2024;4210.6;1052.65;545.71
19093;1887;1/04/2024;8016.0;2805.6;297.23
19094;1887;1/05/2024;7871.62;2755.07;319.07
19095;1887;1/06/2024;7982.94;2794.03;275.99
19096;1887;1/07/2024;7990.24;2796.58;279.58
19097;1887;1/08/2024;7970.78;2789.77;310.23
19098;1887;1/09/2024;8003.5;2801.22;309.91
19099;1887;1/10/2024;7880.19;2758.07;327.69
19100;1887;1/11/2024;7684.08;2689.43;325.72
19101;1887;1/12/2024;7838.12;2743.34;308.09
19102;1888;1/01/2024;9737.29;3894.92;412.91
19103;1888;1/02/2024;9808.79;3923.52;403.52
19104;1888;1/03/2024;9868.41;3947.36;364.86
19105;1889;1/04/2024;4774.02;954.8;504.17
19106;1889;1/05/2024;4775.33;955.07;489.91
19107;1889;1/06/2024;4856.25;971.25;497.97
19108;1889;1/07/2024;4718.84;943.77;517.57
19109;1889;1/08/2024;4909.33;981.87;517.01
19110;1889;1/09/2024;4802.98;960.6;510.81
19111;1889;1/10/2024;4793.49;958.7;528.23
19112;1889;1/11/2024;4819.16;963.83;477.04
19113;1889;1/12/2024;4732.69;946.54;456.95
19114;1890;1/01/2024;7541.63;2639.57;383.36
19115;1890;1/02/2024;7766.86;2718.4;415.52
19116;1890;1/03/2024;7668.96;2684.14;379.92
19117;1890;1/04/2024;7842.88;2745.01;416.11
19118;1890;1/05/2024;7531.45;2636.01;424.58
19119;1890;1/06/2024;7722.38;2702.83;378.52
19120;1890;1/07/2024;7737.18;2708.01;437.43
19121;1890;1/08/2024;7524.34;2633.52;378.04
19122;1890;1/09/2024;7650.48;2677.67;387.6
19123;1890;1/10/2024;7498.2;2624.37;385.66
19124;1890;1/11/2024;7700.91;2695.32;408.12
19125;1890;1/12/2024;7478.48;2617.47;375.3
19126;1891;1/04/2024;10564.84;4225.94;278.31
19127;1891;1/05/2024;10631.18;4252.47;306.94
19128;1891;1/06/2024;10485.88;4194.35;284.13
19129;1891;1/07/2024;10660.12;4264.05;316.93
19130;1891;1/08/2024;10622.15;4248.86;275.38
19131;1891;1/09/2024;10365.57;4146.23;313.08
19132;1891;1/10/2024;10284.41;4113.76;282.78
19133;1891;1/11/2024;10436.51;4174.6;296.68
19134;1891;1/12/2024;10670.19;4268.08;289.2
19135;1892;1/01/2024;8227.89;3291.16;655.23
19136;1892;1/02/2024;7941.56;3176.62;608.14
19137;1892;1/03/2024;8041.57;3216.63;635.6
19138;1892;1/04/2024;8130.95;3252.38;659.73
19139;1892;1/05/2024;7989.57;3195.83;710.17
19140;1892;1/06/2024;8066.72;3226.69;629.86
19141;1892;1/07/2024;8054.2;3221.68;608.71
19142;1892;1/08/2024;7950.03;3180.01;673.41
19143;1892;1/09/2024;7965.58;3186.23;667.48
19144;1892;1/10/2024;8304.58;3321.83;675.04
19145;1892;1/11/2024;8248.44;3299.38;632.34
19146;1892;1/12/2024;8045.67;3218.27;685.59
19147;1893;1/01/2024;3858.98;771.8;305.68
19148;1893;1/02/2024;3799.65;759.93;286.26
19149;1893;1/03/2024;3869.91;773.98;317.91
19150;1893;1/04/2024;3958.53;791.71;302.96
19151;1893;1/05/2024;3987.01;797.4;270.84
19152;1893;1/06/2024;3835.48;767.1;278.08
19153;1893;1/07/2024;3818.79;763.76;309.1
19154;1893;1/08/2024;3887.33;777.47;306.92
19155;1893;1/09/2024;3809.48;761.9;290.66
19156;1893;1/10/2024;3847.57;769.51;323.81
19157;1893;1/11/2024;3914.6;782.92;329.77
19158;1893;1/12/2024;3845.62;769.12;274.47
19159;1894;1/01/2024;6779.22;1694.81;270.37
19160;1894;1/02/2024;6801.63;1700.41;313.39
19161;1894;1/03/2024;6786.32;1696.58;299.21
19162;1894;1/04/2024;6881.68;1720.42;274.05
19163;1894;1/05/2024;7045.63;1761.41;324.55
19164;1894;1/06/2024;7009.38;1752.35;297.23
19165;1894;1/07/2024;6911.54;1727.88;319.05
19166;1894;1/08/2024;6861.09;1715.27;329.61
19167;1894;1/09/2024;7010.5;1752.62;276.87
19168;1894;1/10/2024;6855.37;1713.84;297.8
19169;1894;1/11/2024;6928.02;1732.01;299.63
19170;1894;1/12/2024;6915.58;1728.89;316.21
19171;1895;1/01/2024;11860.37;4744.15;376.63
19172;1895;1/02/2024;11439.72;4575.89;374.45
19173;1895;1/03/2024;11629.68;4651.87;397.36
19174;1895;1/04/2024;11676.59;4670.64;426.85
19175;1895;1/05/2024;11789.44;4715.78;373.94
19176;1895;1/06/2024;11954.48;4781.79;399.13
19177;1895;1/07/2024;11669.87;4667.95;367.89
19178;1895;1/08/2024;11547.45;4618.98;384.23
19179;1895;1/09/2024;11762.69;4705.08;417.36
19180;1895;1/10/2024;11753.72;4701.49;411.12
19181;1895;1/11/2024;11978.3;4791.32;436.96
19182;1895;1/12/2024;11972.34;4788.94;391.82
19183;1896;1/01/2024;5401.42;1890.5;407.83
19184;1896;1/02/2024;5341.23;1869.43;427.6
19185;1896;1/03/2024;5159.26;1805.74;431.69
19186;1896;1/04/2024;5299.57;1854.85;429.98
19187;1896;1/05/2024;5170.35;1809.62;383.88
19188;1896;1/06/2024;5246.4;1836.24;376.64
19189;1896;1/07/2024;5265.98;1843.09;427.68
19190;1896;1/08/2024;5349.09;1872.18;420.87
19191;1896;1/09/2024;5388.99;1886.15;438.33
19192;1896;1/10/2024;5196.7;1818.84;436.91
19193;1896;1/11/2024;5396.37;1888.73;421.57
19194;1896;1/12/2024;5243.61;1835.26;394.27
19195;1897;1/01/2024;6277.45;2197.11;393.42
19196;1897;1/02/2024;6233.84;2181.84;413.12
19197;1897;1/03/2024;6333.44;2216.7;398.89
19198;1897;1/04/2024;6123.39;2143.19;369.41
19199;1897;1/05/2024;6249.06;2187.17;389.23
19200;1897;1/06/2024;6381.75;2233.61;391.7
19201;1897;1/07/2024;6309.11;2208.19;421.93
19202;1897;1/08/2024;6251.16;2187.91;382.4
19203;1897;1/09/2024;6227.29;2179.55;367.95
19204;1897;1/10/2024;6304.99;2206.75;360.42
19205;1897;1/11/2024;6314.47;2210.06;429.88
19206;1897;1/12/2024;6385.39;2234.89;393.03
19207;1898;1/04/2024;9240.26;3696.1;279.94
19208;1898;1/05/2024;9217.95;3687.18;327.45
19209;1898;1/06/2024;9328.03;3731.21;291.43
19210;1898;1/07/2024;9489.79;3795.92;302.73
19211;1898;1/08/2024;9460.59;3784.24;287.96
19212;1898;1/09/2024;9280.65;3712.26;320.36
19213;1898;1/10/2024;9417.64;3767.06;307.68
19214;1898;1/11/2024;9198.48;3679.39;312.25
19215;1898;1/12/2024;9476.25;3790.5;281.01
19216;1899;1/01/2024;6587.59;2305.66;276.13
19217;1899;1/02/2024;6401.53;2240.54;297.88
19218;1899;1/03/2024;6355.44;2224.4;317.92
19219;1899;1/04/2024;6562.69;2296.94;271.66
19220;1899;1/05/2024;6554.69;2294.14;280.83
19221;1899;1/06/2024;6412.09;2244.23;281.07
19222;1899;1/07/2024;6606.85;2312.4;283.45
19223;1899;1/08/2024;6359.47;2225.81;304.85
19224;1899;1/09/2024;6573.31;2300.66;286.9
19225;1899;1/10/2024;6582.38;2303.83;292.94
19226;1899;1/11/2024;6675.53;2336.44;320.51
19227;1899;1/12/2024;6646.61;2326.31;292.68
19228;1900;1/01/2024;8758.39;3503.36;538.69
19229;1900;1/02/2024;8575.07;3430.03;496.4
19230;1900;1/03/2024;8702.86;3481.14;497.13
19231;1900;1/04/2024;8487.98;3395.19;517.04
